movie_id,title,overview,genres,cast,keywords,runtime,release_year,language,vote_average,vote_count,combined_features
668393,Naan Sirithal,A man suffers from a condition where he laughs uncontrollably under stressful conditions and it causes a lot of trouble for him until he seeks a strong solution for it.,"['Comedy', 'Drama']","['HipHop Tamizha Adhi', 'Iswarya Menon', 'K. S. Ravikumar']","['nervous laugh', 'pseudobulbar affect']",138,2020,ta,5.65,10,"A man suffers from a condition where he laughs uncontrollably under stressful conditions and it causes a lot of trouble for him until he seeks a strong solution for it. ['Comedy', 'Drama'] ['HipHop Tamizha Adhi', 'Iswarya Menon', 'K. S. Ravikumar'] ['nervous laugh', 'pseudobulbar affect']"
755366,Escape 2120,"A detached orphan teen escapes to the future in suspended animation, but when he arrives at a natural utopia, he must evade a lynch mob convinced that he's the prophesied Devil's Child.",['Science Fiction'],"['Edward Pritchard', 'Samantha Ipema', 'Roe Pacheco']","['based on novel or book', 'time travel', ""the magician's horses""]",107,2020,en,4.6,7,"A detached orphan teen escapes to the future in suspended animation, but when he arrives at a natural utopia, he must evade a lynch mob convinced that he's the prophesied Devil's Child. ['Science Fiction'] ['Edward Pritchard', 'Samantha Ipema', 'Roe Pacheco'] ['based on novel or book', 'time travel', ""the magician's horses""]"
1433044,Hatman,A young and ambitious super hero named Hatman dedicates his time fighting a barrage of baddies when he isn't distracted by the oddities of his own life.,['Comedy'],"['Devin Crawford', 'Brian Crawford', 'Liam Crawford']",[],11,2020,en,0.0,0,"A young and ambitious super hero named Hatman dedicates his time fighting a barrage of baddies when he isn't distracted by the oddities of his own life. ['Comedy'] ['Devin Crawford', 'Brian Crawford', 'Liam Crawford'] []"
938449,Stay,In every relationship someone is hiding something.,['Thriller'],"['Loren Lott', 'Patrick Walker']","['short film', 'animal transformation']",6,2020,en,6.0,1,"In every relationship someone is hiding something. ['Thriller'] ['Loren Lott', 'Patrick Walker'] ['short film', 'animal transformation']"
454637,Illicit,A couple finds out that starting a extra marital affair is a lot easier to do than ending one when they both are seduced into outside situations.,['Thriller'],"['David Ramsey', 'Shireen Crutchfield', 'McKinley Freeman']",[],120,2020,en,1.0,2,"A couple finds out that starting a extra marital affair is a lot easier to do than ending one when they both are seduced into outside situations. ['Thriller'] ['David Ramsey', 'Shireen Crutchfield', 'McKinley Freeman'] []"
1179546,KIDS,An unscripted compilation of events on 3 different days of a group of friends.,['Documentary'],"['Pali', 'SMS', 'Yungeze']",[],5,2020,es,10.0,1,"An unscripted compilation of events on 3 different days of a group of friends. ['Documentary'] ['Pali', 'SMS', 'Yungeze'] []"
731169,Oversize Love,"A fat girl with cheerful and generous personality gets caught between her feeling for her childhood sweetheart and a famous idol, after an unexpected appearance change.","['Romance', 'Comedy']","['Guan Xiaotong', 'Johnny Huang', 'Darren Chen']","['love triangle', 'transformation', 'beauty', 'unrequited love', 'potion', 'entertainment industry', 'secret crush']",103,2020,zh,6.167,6,"A fat girl with cheerful and generous personality gets caught between her feeling for her childhood sweetheart and a famous idol, after an unexpected appearance change. ['Romance', 'Comedy'] ['Guan Xiaotong', 'Johnny Huang', 'Darren Chen'] ['love triangle', 'transformation', 'beauty', 'unrequited love', 'potion', 'entertainment industry', 'secret crush']"
1389783,私刑人～正義の証明～,"A fierce battle unfolds between a vigilante who exacts justice on unjust criminals and the police who pursue him. The story then leads to a shocking conclusion... This story will make you ask yourself, ""What is justice?""",[],"['Kenichi Endo', 'Yukiya Kitamura', 'Rina Uchiyama']",[],0,2020,ja,0.0,0,"A fierce battle unfolds between a vigilante who exacts justice on unjust criminals and the police who pursue him. The story then leads to a shocking conclusion... This story will make you ask yourself, ""What is justice?"" [] ['Kenichi Endo', 'Yukiya Kitamura', 'Rina Uchiyama'] []"
645484,Dil Bechara,"Kizie and Manny, two ordinary people brought together by a tragic twist, embark on a bittersweet and extraordinary journey into the heart of that crazy little thing called 'life'.","['Drama', 'Romance']","['Sushant Singh Rajput', 'Sanjana Sanghi', 'Sahil Vaid']","['based on novel or book', 'coming of age', 'cancer']",101,2020,hi,6.685,111,"Kizie and Manny, two ordinary people brought together by a tragic twist, embark on a bittersweet and extraordinary journey into the heart of that crazy little thing called 'life'. ['Drama', 'Romance'] ['Sushant Singh Rajput', 'Sanjana Sanghi', 'Sahil Vaid'] ['based on novel or book', 'coming of age', 'cancer']"
669444,Les chevaliers du fiel dynamitent 2019,,[],"['Francis Ginibre', 'Éric Carrière']",[],0,2020,fr,5.3,8," [] ['Francis Ginibre', 'Éric Carrière'] []"
692380,Seek,Two sisters have been driving all night when they come across a dilapidated roadside park and bathroom. Horrific events follow when one of them stumbles upon a strange message and a mischievous resident that wants to play a terrifying game.,['Horror'],"['Allisyn Snyder', 'Clare Grant', 'Steve Agee']","['sister', 'road trip', 'rest stop', 'short film']",6,2020,en,4.5,3,"Two sisters have been driving all night when they come across a dilapidated roadside park and bathroom. Horrific events follow when one of them stumbles upon a strange message and a mischievous resident that wants to play a terrifying game. ['Horror'] ['Allisyn Snyder', 'Clare Grant', 'Steve Agee'] ['sister', 'road trip', 'rest stop', 'short film']"
741917,Happy Horror Days,Voices...HORRIFIC Content...Right Here In The Holiday Of Horrors.,"['Horror', 'Science Fiction', 'Mystery', 'Thriller', 'Fantasy']","['Brooke Bradshaw', 'Wesley Alley', 'Whitney Alley']",['christmas party'],87,2020,en,7.2,4,"Voices...HORRIFIC Content...Right Here In The Holiday Of Horrors. ['Horror', 'Science Fiction', 'Mystery', 'Thriller', 'Fantasy'] ['Brooke Bradshaw', 'Wesley Alley', 'Whitney Alley'] ['christmas party']"
643791,An English Haunting,"In 1960s England, Blake Cunningham and his alcoholic mother are forced to move into the mysterious Clemonte Hall, a vast isolated manor house, to care for his dying Grandfather who resides in the attic room. Soon, ghostly goings-on fill the house with dread, as it becomes apparent Grandfather's illness may have a supernatural cause that can only be cured by uncovering the terrifying secrets of the house and its dark history.",['Horror'],"['David Lenik', 'Tessa Wood', 'Barrington De La Roche']","['haunting', 'occult', 'ghost']",89,2020,en,4.8,23,"In 1960s England, Blake Cunningham and his alcoholic mother are forced to move into the mysterious Clemonte Hall, a vast isolated manor house, to care for his dying Grandfather who resides in the attic room. Soon, ghostly goings-on fill the house with dread, as it becomes apparent Grandfather's illness may have a supernatural cause that can only be cured by uncovering the terrifying secrets of the house and its dark history. ['Horror'] ['David Lenik', 'Tessa Wood', 'Barrington De La Roche'] ['haunting', 'occult', 'ghost']"
705715,Burraco fatale,"Irma (Claudia Gerini), Eugenia (Angela Finocchiaro), Miranda (Caterina Guzzanti) and Rina (Paola Minaccioni) are four different women, each with their own character, their own weaknesses and their own eccentricities, but linked by a deep and lasting knowledge over time, united and marked by their essential card games. When they decide to participate in a national buraco tournament and get out of their everyday life, they will suddenly find themselves with their cards exposed. Life always offers a second chance and love can go back to upsetting at any age. After all, it is the game of burraco that has taught him that a game must be played completely, to the end, and that no result is ever taken for granted.",['Comedy'],"['Claudia Gerini', 'Paola Minaccioni', 'Caterina Guzzanti']",['love'],90,2020,it,3.7,66,"Irma (Claudia Gerini), Eugenia (Angela Finocchiaro), Miranda (Caterina Guzzanti) and Rina (Paola Minaccioni) are four different women, each with their own character, their own weaknesses and their own eccentricities, but linked by a deep and lasting knowledge over time, united and marked by their essential card games. When they decide to participate in a national buraco tournament and get out of their everyday life, they will suddenly find themselves with their cards exposed. Life always offers a second chance and love can go back to upsetting at any age. After all, it is the game of burraco that has taught him that a game must be played completely, to the end, and that no result is ever taken for granted. ['Comedy'] ['Claudia Gerini', 'Paola Minaccioni', 'Caterina Guzzanti'] ['love']"
531876,The Outpost,"A small unit of U.S. soldiers, alone at the remote Combat Outpost Keating, located deep in the valley of three mountains in Afghanistan, battles to defend against an overwhelming force of Taliban fighters in a coordinated attack. The Battle of Kamdesh, as it was known, was the bloodiest American engagement of the Afghan War in 2009 and Bravo Troop 3-61 CAV became one of the most decorated units of the 19-year conflict.","['War', 'Drama', 'History', 'Action']","['Scott Eastwood', 'Caleb Landry Jones', 'Orlando Bloom']","['based on novel or book', 'afghanistan', 'based on true story', 'afghanistan war (2001-2021)', 'soldier', 'aggressive', 'warfield', 'beating the odds', 'anxious', '2000s', 'harsh', 'straightforward', 'vibrant']",123,2020,en,6.905,1121,"A small unit of U.S. soldiers, alone at the remote Combat Outpost Keating, located deep in the valley of three mountains in Afghanistan, battles to defend against an overwhelming force of Taliban fighters in a coordinated attack. The Battle of Kamdesh, as it was known, was the bloodiest American engagement of the Afghan War in 2009 and Bravo Troop 3-61 CAV became one of the most decorated units of the 19-year conflict. ['War', 'Drama', 'History', 'Action'] ['Scott Eastwood', 'Caleb Landry Jones', 'Orlando Bloom'] ['based on novel or book', 'afghanistan', 'based on true story', 'afghanistan war (2001-2021)', 'soldier', 'aggressive', 'warfield', 'beating the odds', 'anxious', '2000s', 'harsh', 'straightforward', 'vibrant']"
754409,Molly Robber,"Baker, a selfish, bombastic, punch her boss in the face type, is about to be kicked out of her dad’s house if she can't pay rent. So she does what any normal person would do, she decides to rob her molly dealer. But when her anime obsessed step-brother sneaks along for the ride... things get complicated.","['Comedy', 'Crime', 'Adventure']","['Chelsea Lopez', 'Barry Bostwick', 'Camron Jones']",[],15,2020,en,9.8,4,"Baker, a selfish, bombastic, punch her boss in the face type, is about to be kicked out of her dad’s house if she can't pay rent. So she does what any normal person would do, she decides to rob her molly dealer. But when her anime obsessed step-brother sneaks along for the ride... things get complicated. ['Comedy', 'Crime', 'Adventure'] ['Chelsea Lopez', 'Barry Bostwick', 'Camron Jones'] []"
1582157,Lucky kabootar,"Laiqa, pigeon enthusiast, lives with aunt Shaista. Shahrukh, neighbor, struggling poet, sends Laiqa a love letter through Lucky, her favorite pigeon but Lucky drops it to Shaista instead, leading hilarious turn of events.",[],"['Ayaz Samoo', 'Mikaal Zulfiqar', 'Ushna Shah']",[],78,2020,ur,0.0,0,"Laiqa, pigeon enthusiast, lives with aunt Shaista. Shahrukh, neighbor, struggling poet, sends Laiqa a love letter through Lucky, her favorite pigeon but Lucky drops it to Shaista instead, leading hilarious turn of events. [] ['Ayaz Samoo', 'Mikaal Zulfiqar', 'Ushna Shah'] []"
674908,Cayenne,"During her night shift at the remote gas station, a female clerk agrees to help a man whose car broke down. While they both attempt to repair the vehicle, the driver’s intentions leave the young woman uncertain. In the middle of the deserted parking lot, an air of apprehension fills the night as the events of the evening unfold.",['Drama'],"['Marianne Fortier', 'Jean-Sébastien Courchesne']","['gas station', 'short film']",11,2020,fr,0.0,0,"During her night shift at the remote gas station, a female clerk agrees to help a man whose car broke down. While they both attempt to repair the vehicle, the driver’s intentions leave the young woman uncertain. In the middle of the deserted parking lot, an air of apprehension fills the night as the events of the evening unfold. ['Drama'] ['Marianne Fortier', 'Jean-Sébastien Courchesne'] ['gas station', 'short film']"
674304,Model Citizen,"Amanda, a fashion model, and a single mother is kidnapped by two brothers with plans to sell her on the dark web. Held hostage in a remote cabin, Amanda must do whatever it takes to escape her captors and get back to her daughter.","['TV Movie', 'Mystery', 'Thriller']","['Shawn Pyfrom', 'Kevin Fonteyne', 'Brytnee Ratledge']","['kidnapping', 'human trafficking', 'tied up', 'tied feet', 'dark web']",0,2020,en,6.3,3,"Amanda, a fashion model, and a single mother is kidnapped by two brothers with plans to sell her on the dark web. Held hostage in a remote cabin, Amanda must do whatever it takes to escape her captors and get back to her daughter. ['TV Movie', 'Mystery', 'Thriller'] ['Shawn Pyfrom', 'Kevin Fonteyne', 'Brytnee Ratledge'] ['kidnapping', 'human trafficking', 'tied up', 'tied feet', 'dark web']"
681944,Small Time,"It can be brutal enough just growing up a girl. Then add poverty, addiction, and God to the mix. Armed with a gun and a prayer, Emma and her cat bravely go where too many girls have gone before. It's a war, and we gotta win it.",['Drama'],"['Audrey Grace Marshall', 'Holter Graham', 'Kevin Loreque']",[],104,2020,en,5.7,3,"It can be brutal enough just growing up a girl. Then add poverty, addiction, and God to the mix. Armed with a gun and a prayer, Emma and her cat bravely go where too many girls have gone before. It's a war, and we gotta win it. ['Drama'] ['Audrey Grace Marshall', 'Holter Graham', 'Kevin Loreque'] []"
729483,Secret × Heroine Phantomirage! ~We've Become a Movie~,"They'll take back your uncool heart to protect peace!  One day cool director Piyoshi Kurosawa offers Phantomirage a sparkling big role! That's right, if this is the case, let's make everyone's heart flutter through the movie!  However, Reverse Police's SakaSama found him! The director who is busy with the shoot is turned into an Ikenaier! With that, the movie will no longer be cool!","['Family', 'Comedy', 'Fantasy', 'Action']","['Minami Hishida', 'Kira Yamaguchi', 'Toa Harada']","['friendship', 'magic', 'film production', 'magical girl', 'secret']",80,2020,ja,5.5,2,"They'll take back your uncool heart to protect peace!  One day cool director Piyoshi Kurosawa offers Phantomirage a sparkling big role! That's right, if this is the case, let's make everyone's heart flutter through the movie!  However, Reverse Police's SakaSama found him! The director who is busy with the shoot is turned into an Ikenaier! With that, the movie will no longer be cool! ['Family', 'Comedy', 'Fantasy', 'Action'] ['Minami Hishida', 'Kira Yamaguchi', 'Toa Harada'] ['friendship', 'magic', 'film production', 'magical girl', 'secret']"
784159,The Visit,"The film follows Stefan, a student in Berlin. One weekend visit from his parents will change his life and disrupt his entire world.",['Drama'],"['Vule Marković', 'Dubravka Vukotić Drakić', 'Marko Baćović']",[],20,2020,sr,0.0,0,"The film follows Stefan, a student in Berlin. One weekend visit from his parents will change his life and disrupt his entire world. ['Drama'] ['Vule Marković', 'Dubravka Vukotić Drakić', 'Marko Baćović'] []"
759982,Court-circuit,,[],['Benjamin Biolay'],[],0,2020,fr,0.0,0, [] ['Benjamin Biolay'] []
742586,Lucy Worsley's Royal Palace Secrets,"Chief curator of historic royal palaces Lucy Worsley provides an exclusive tour of London’s most extraordinary palaces: the Tower of London, Hampton Court, and Kensington Palace.","['Documentary', 'History']",['Lucy Worsley'],"['london, england', 'palace', 'british history', 'tower of london', 'hampton court', 'kensington palace']",55,2020,en,10.0,1,"Chief curator of historic royal palaces Lucy Worsley provides an exclusive tour of London’s most extraordinary palaces: the Tower of London, Hampton Court, and Kensington Palace. ['Documentary', 'History'] ['Lucy Worsley'] ['london, england', 'palace', 'british history', 'tower of london', 'hampton court', 'kensington palace']"
733235,Raoul,"Raoul savagely beats another student in the boarding school showers. In an emergency, the school summons Raoul’s mother, without knowing that this will give rise to a delicate reunion.",['Drama'],"['Lucie Debay', 'Gaspard Garin', 'Maxime Renaud']",[],14,2020,en,0.0,0,"Raoul savagely beats another student in the boarding school showers. In an emergency, the school summons Raoul’s mother, without knowing that this will give rise to a delicate reunion. ['Drama'] ['Lucie Debay', 'Gaspard Garin', 'Maxime Renaud'] []"
704819,Saint Young Men 3,"A group of saints living together in a room in Tokyo's tachikawa apartment, the awakened man Buddha and the son of god Jesus, form an effort to make jokes in order to challenge the manga. Then enjoy the first experience of the karaoke box, in order to escape the heat and enter the family restaurant to sleep for a long time, enjoy the life of the lower world.",['Comedy'],"['Kenichi Matsuyama', 'Shota Sometani']",[],55,2020,ja,6.0,1,"A group of saints living together in a room in Tokyo's tachikawa apartment, the awakened man Buddha and the son of god Jesus, form an effort to make jokes in order to challenge the manga. Then enjoy the first experience of the karaoke box, in order to escape the heat and enter the family restaurant to sleep for a long time, enjoy the life of the lower world. ['Comedy'] ['Kenichi Matsuyama', 'Shota Sometani'] []"
854153,Reptile House,A man looking to buy a snake gets far more than he bargained for as he is drawn into a mysterious woman's home of exotic reptiles.,['Horror'],"['Jesse Inocalla', 'Sharai Rewels', 'Tristan Risk']","['leather jacket', 'snake', 'pet shop', 'cellar', 'femme fatale', 'torture', 'jacket', 'skin', 'snake woman', 'snake bite', 'tied up', 'reptile', 'reptiles', 'body horror']",5,2020,en,0.0,0,"A man looking to buy a snake gets far more than he bargained for as he is drawn into a mysterious woman's home of exotic reptiles. ['Horror'] ['Jesse Inocalla', 'Sharai Rewels', 'Tristan Risk'] ['leather jacket', 'snake', 'pet shop', 'cellar', 'femme fatale', 'torture', 'jacket', 'skin', 'snake woman', 'snake bite', 'tied up', 'reptile', 'reptiles', 'body horror']"
732425,Where is the Mind,"Atsushi limps and escapes from a closed facility for drug addicts. He has only one goal: to kill his wife. Straying around, he is hit on a country road at night. When the driver gets out to check on him, Atsushi takes the opportunity and steals his car. Completely surprised, he notices the middle school student Nanako in the passenger seat. Actually on the way to a hotel room with her customer, the young girl desperately clings to her key ring: the only thing she has left of her mother. Deeply wounded by life, the unequal couple embarks on a journey into the unknown.",['Drama'],"['Ruka Ishikawa', 'Tomoki Kimura', 'Jin Arai']",[],61,2020,ja,2.0,1,"Atsushi limps and escapes from a closed facility for drug addicts. He has only one goal: to kill his wife. Straying around, he is hit on a country road at night. When the driver gets out to check on him, Atsushi takes the opportunity and steals his car. Completely surprised, he notices the middle school student Nanako in the passenger seat. Actually on the way to a hotel room with her customer, the young girl desperately clings to her key ring: the only thing she has left of her mother. Deeply wounded by life, the unequal couple embarks on a journey into the unknown. ['Drama'] ['Ruka Ishikawa', 'Tomoki Kimura', 'Jin Arai'] []"
630566,Clouds,"Young musician Zach Sobiech discovers his cancer has spread, leaving him just a few months to live. With limited time, he follows his dream and makes an album, unaware that it will soon be a viral music phenomenon.","['Music', 'Drama', 'Romance']","['Fin Argus', 'Sabrina Carpenter', 'Madison Iseman']","['life and death', 'terminal illness', 'cancer', 'aspiring musician']",121,2020,en,8.24,1037,"Young musician Zach Sobiech discovers his cancer has spread, leaving him just a few months to live. With limited time, he follows his dream and makes an album, unaware that it will soon be a viral music phenomenon. ['Music', 'Drama', 'Romance'] ['Fin Argus', 'Sabrina Carpenter', 'Madison Iseman'] ['life and death', 'terminal illness', 'cancer', 'aspiring musician']"
615115,The Secrets We Keep,"In post-World War II America, a woman, rebuilding her life in the suburbs with her husband, kidnaps her neighbor and seeks vengeance for the heinous war crimes she believes he committed against her.","['Thriller', 'History', 'Drama']","['Noomi Rapace', 'Joel Kinnaman', 'Chris Messina']","['post world war ii', 'vengeance']",97,2020,en,6.0,265,"In post-World War II America, a woman, rebuilding her life in the suburbs with her husband, kidnaps her neighbor and seeks vengeance for the heinous war crimes she believes he committed against her. ['Thriller', 'History', 'Drama'] ['Noomi Rapace', 'Joel Kinnaman', 'Chris Messina'] ['post world war ii', 'vengeance']"
727392,American Wisper,"Wisper, a successful bar owner, comes home to find his wife and children murdered. As the only black man in a white neighborhood, the police consider him a prime suspect, and Wisper is forced to try to solve the crime on his own.","['Crime', 'Thriller']","['Christian Barber', 'Naaji Sky Adzimah', 'Lanisha Javon Gholston']","['family tragedy', 'found footage', 'vigilante justice']",91,2020,en,4.6,5,"Wisper, a successful bar owner, comes home to find his wife and children murdered. As the only black man in a white neighborhood, the police consider him a prime suspect, and Wisper is forced to try to solve the crime on his own. ['Crime', 'Thriller'] ['Christian Barber', 'Naaji Sky Adzimah', 'Lanisha Javon Gholston'] ['family tragedy', 'found footage', 'vigilante justice']"
718170,My Boss's Wife,"Seokjin is troubled by his lustful wife, Zinc. Seokjin asks his driver Yoon-il to have sex with Zinc. Yoon-il is troubled, but goes to Seokjin's money betting and becomes involved with Zinc. When Zinc comes to life, Seokjin asks Yunil more...",['Romance'],"['Ah Reum', 'Tae Joo', 'Hae Il']",['softcore'],63,2020,ko,2.5,2,"Seokjin is troubled by his lustful wife, Zinc. Seokjin asks his driver Yoon-il to have sex with Zinc. Yoon-il is troubled, but goes to Seokjin's money betting and becomes involved with Zinc. When Zinc comes to life, Seokjin asks Yunil more... ['Romance'] ['Ah Reum', 'Tae Joo', 'Hae Il'] ['softcore']"
852943,Life Without Hope,"All her life, Hope has dreamed of becoming a lawyer and one day helping her people out of ghetto oppression. By some uncanny fate, Hope meets the handsome thug, Life, in the midst of his desperate attempts to elude a massive police manhunt. Their brief encounter leads to a liaison of lust.","['Action', 'Crime']","['Andra Fuller', 'Jourdan Guyton', 'Jennifer Ansari']",[],89,2020,en,1.0,1,"All her life, Hope has dreamed of becoming a lawyer and one day helping her people out of ghetto oppression. By some uncanny fate, Hope meets the handsome thug, Life, in the midst of his desperate attempts to elude a massive police manhunt. Their brief encounter leads to a liaison of lust. ['Action', 'Crime'] ['Andra Fuller', 'Jourdan Guyton', 'Jennifer Ansari'] []"
459977,Big Fork,Friends reuniting to attend a wedding think the couple might not be destined for happily ever after lives.,['Drama'],"['Jessica Sula', 'Alexander Koch', 'Trevor Morgan']","['montana', 'wedding']",0,2020,en,0.0,0,"Friends reuniting to attend a wedding think the couple might not be destined for happily ever after lives. ['Drama'] ['Jessica Sula', 'Alexander Koch', 'Trevor Morgan'] ['montana', 'wedding']"
892763,Kamen Rider Zero-One: Final Stage,"A stage show based on Kamen Rider Zero-One, later released on DVD.","['Action', 'Science Fiction', 'Drama']","['Fumiya Takahashi', 'Ryutaro Okada', 'Noa Tsurushima']",[],0,2020,ja,10.0,2,"A stage show based on Kamen Rider Zero-One, later released on DVD. ['Action', 'Science Fiction', 'Drama'] ['Fumiya Takahashi', 'Ryutaro Okada', 'Noa Tsurushima'] []"
521531,Followed,"Social media influencer, 'DropTheMike', seeks thrills and stardom in the most horrific places. When he’s offered the possibility of a lucrative sponsorship, he takes his online channel to one of the most haunted hotels in America. What begins as a fun challenge accompanied by friends descends into a personal hell, begging the timely question: how far would you go to pursue internet fame?","['Horror', 'Mystery', 'Thriller']","['Matthew Solomon', 'Tim Drier', 'Kelsey Griswold']","['hotel', 'media', 'supernatural', 'haunting', 'cyber', 'internet', 'game', 'evil', 'blogger', 'ghost', 'found footage', 'elevator', 'vlog', 'desire for fame', 'vlogger', 'social media influencer', 'livestream']",96,2020,en,6.0,89,"Social media influencer, 'DropTheMike', seeks thrills and stardom in the most horrific places. When he’s offered the possibility of a lucrative sponsorship, he takes his online channel to one of the most haunted hotels in America. What begins as a fun challenge accompanied by friends descends into a personal hell, begging the timely question: how far would you go to pursue internet fame? ['Horror', 'Mystery', 'Thriller'] ['Matthew Solomon', 'Tim Drier', 'Kelsey Griswold'] ['hotel', 'media', 'supernatural', 'haunting', 'cyber', 'internet', 'game', 'evil', 'blogger', 'ghost', 'found footage', 'elevator', 'vlog', 'desire for fame', 'vlogger', 'social media influencer', 'livestream']"
1399026,How would you spend your last day on Earth?,"This project takes its shape from a conversation recorded between Rachelle and Toby, a real couple, living in Brooklyn.","['Romance', 'Documentary']","['Rachelle Vinberg', 'Toby Wu']","['adolescence', 'skateboarding', 'relationship', 'youth']",4,2020,en,10.0,1,"This project takes its shape from a conversation recorded between Rachelle and Toby, a real couple, living in Brooklyn. ['Romance', 'Documentary'] ['Rachelle Vinberg', 'Toby Wu'] ['adolescence', 'skateboarding', 'relationship', 'youth']"
805003,Reframe THEATER EXPERIENCE with you,"Perfume's Reframe 2019 concert, performed to great effect in the newly reconstructed LINE Cube Shibuya, is recreated as a high-tech concert film.",['Music'],"['Ayaka Nishiwaki', 'Yuka Kashino', 'Ayano Omoto']",['perfume'],84,2020,ja,5.8,4,"Perfume's Reframe 2019 concert, performed to great effect in the newly reconstructed LINE Cube Shibuya, is recreated as a high-tech concert film. ['Music'] ['Ayaka Nishiwaki', 'Yuka Kashino', 'Ayano Omoto'] ['perfume']"
711754,Quaranstein,"An exquisite corpse re-imagining of ""Frankenstein"" created by filmmakers under lock-down with whatever means available.","['Comedy', 'Horror']",[],[],22,2020,en,0.0,0,"An exquisite corpse re-imagining of ""Frankenstein"" created by filmmakers under lock-down with whatever means available. ['Comedy', 'Horror'] [] []"
694672,Celebrating 25 Magical Years of Disney on Broadway,"Enjoy a special stream of Broadway Cares/Equity Fights AIDS’ benefit concert celebrating Disney on Broadway’s 25th anniversary. The online playback will raise money for Broadway Cares’ COVID-19 Emergency Assistance Fund, which is helping everyone in the theater and performing arts community impacted by the pandemic and work shutdown.  Ryan McCartan (Frozen) hosted the stream live from his family’s home and will interview special Disney on Broadway stars, from their homes, throughout the evening.  The show also included a much-anticipated, high-energy reunion of 18 Newsies from the show’s Broadway and national touring productions, and a moving performance from Broadway Inspirational Voices.  The November concert was directed by Casey Hushion. James Abbott was the music director and created the revised orchestrations. Howard Joines was the orchestra coordinator. The creative team included lighting designer Ryan J. O’Gara and sound designers Kurt Fischer and Marie Renee Foucher.","['Music', 'Family']","['Ryan McCartan', 'Whoopi Goldberg', 'Lindiwe Dlamini']",['musical revue'],160,2020,en,0.0,0,"Enjoy a special stream of Broadway Cares/Equity Fights AIDS’ benefit concert celebrating Disney on Broadway’s 25th anniversary. The online playback will raise money for Broadway Cares’ COVID-19 Emergency Assistance Fund, which is helping everyone in the theater and performing arts community impacted by the pandemic and work shutdown.  Ryan McCartan (Frozen) hosted the stream live from his family’s home and will interview special Disney on Broadway stars, from their homes, throughout the evening.  The show also included a much-anticipated, high-energy reunion of 18 Newsies from the show’s Broadway and national touring productions, and a moving performance from Broadway Inspirational Voices.  The November concert was directed by Casey Hushion. James Abbott was the music director and created the revised orchestrations. Howard Joines was the orchestra coordinator. The creative team included lighting designer Ryan J. O’Gara and sound designers Kurt Fischer and Marie Renee Foucher. ['Music', 'Family'] ['Ryan McCartan', 'Whoopi Goldberg', 'Lindiwe Dlamini'] ['musical revue']"
608755,A Son Named Erasmus,"Four friends in their 40s find out a deceased old flame of theirs had a child, conceived with one of them during an Erasmus (EU student exchange program) in Portugal 20 years earlier. They embark on a journey in search of the offspring, while waiting for the DNA results to find out which one is the father.",['Comedy'],"['Luca Bizzarri', 'Paolo Kessisoglu', 'Daniele Liotti']","['lisbon, portugal', 'unknown father', 'exchange student']",107,2020,it,5.657,99,"Four friends in their 40s find out a deceased old flame of theirs had a child, conceived with one of them during an Erasmus (EU student exchange program) in Portugal 20 years earlier. They embark on a journey in search of the offspring, while waiting for the DNA results to find out which one is the father. ['Comedy'] ['Luca Bizzarri', 'Paolo Kessisoglu', 'Daniele Liotti'] ['lisbon, portugal', 'unknown father', 'exchange student']"
997884,全身刑事,,[],"['Takashi Naito', 'Show Kasamatsu', 'Shinobu Nakayama']",[],0,2020,ja,0.0,0," [] ['Takashi Naito', 'Show Kasamatsu', 'Shinobu Nakayama'] []"
743985,Message Read,"In the afterlife material possessions cease to exist. For those who can’t let go, there’s one stop before that final resting place and it’s called Firth. Message Read tells the story of a father who desperately misses his son and must decide between moving on to finality or spending another eternity stuck in Firth.",['Fantasy'],"['Ricco Ross', 'Germar Terrell Gardner']",[],26,2020,en,2.7,9,"In the afterlife material possessions cease to exist. For those who can’t let go, there’s one stop before that final resting place and it’s called Firth. Message Read tells the story of a father who desperately misses his son and must decide between moving on to finality or spending another eternity stuck in Firth. ['Fantasy'] ['Ricco Ross', 'Germar Terrell Gardner'] []"
656704,Needle Park Baby,"Spring 1995 - after the closure of the Needle Park and the public drug scene in Zurich, eleven-year-old Mia and her heroin addicted mother Sandrine are relocated to the countryside. While caring for her mother, Mia spends time with her imaginary friend and a gang of local teenage misfits. These friendships finally give her the strength to rebel and break free from her abusive mother.",['Drama'],"['Luna Mwezi', 'Sarah Spale', 'Jerry Hoffmann']",['drug addiction'],101,2020,de,6.852,27,"Spring 1995 - after the closure of the Needle Park and the public drug scene in Zurich, eleven-year-old Mia and her heroin addicted mother Sandrine are relocated to the countryside. While caring for her mother, Mia spends time with her imaginary friend and a gang of local teenage misfits. These friendships finally give her the strength to rebel and break free from her abusive mother. ['Drama'] ['Luna Mwezi', 'Sarah Spale', 'Jerry Hoffmann'] ['drug addiction']"
761737,Ant and Dec's 30 Greatest Moments,The Geordie superstars' path to national treasure status.,[],"['Anthony McPartlin', 'Declan Donnelly', 'Cat Deeley']",[],93,2020,en,0.0,0,"The Geordie superstars' path to national treasure status. [] ['Anthony McPartlin', 'Declan Donnelly', 'Cat Deeley'] []"
